,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024
852,Yes,No,Yes,Yes,Yes,Yes,Public,No,Yes,No,No,No,No,Yes,Science,Study first,No,Yes,No,Yes,Giving,Yes,Yes,Pragmatist,No,No,Cool headed,Standard hours,Yes,Happy,No,No,No,No,A.M.,Yes,End,Yes,Yes,Me,No,No,Yes,No,No,Mysterious,No,No,Tunes,Technology,Yes,Yes,No,Yes,No,Supportive,Yes,Mac,Yes,Risk-friendly,No,Yes!,No,Space,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Own,Optimist,Dad,No,Yes,Yes,No,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No
853,No,Yes,Yes,No,No,No,Public,Yes,Yes,No,Yes,Yes,No,Yes,Science,Study first,No,Yes,Yes,Yes,Receiving,Yes,Yes,Idealist,No,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,Yes,Yes,A.M.,Yes,Start,Yes,Yes,Me,Yes,No,Yes,Yes,No,TMI,No,No,Talk,Technology,Yes,No,Yes,Yes,Yes,Supportive,No,Mac,No,Cautious,No,Yes!,No,Space,No,Online,Yes,Yes,Yes,Yes,Grrr people,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Own,Pessimist,Dad,No,No,No,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes
854,Yes,Yes,No,Yes,Yes,Yes,Public,No,Yes,No,Yes,No,Yes,Yes,Science,Study first,Yes,Yes,Yes,Yes,Receiving,Yes,No,Idealist,Yes,No,Hot headed,Standard hours,No,Happy,No,Yes,Yes,No,A.M.,Yes,End,Yes,Yes,Circumstances,Yes,Yes,Yes,Yes,No,Mysterious,Yes,Yes,Talk,People,No,No,Yes,No,Yes,Supportive,No,PC,No,Risk-friendly,No,Yes!,No,Space,No,In-person,No,No,Yes,Yes,Grrr people,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes
855,No,No,No,Yes,Yes,No,Public,No,Yes,No,No,Yes,No,Yes,Science,Try first,No,No,No,Yes,Giving,No,No,Pragmatist,Yes,No,Cool headed,Odd hours,No,Happy,Yes,Yes,Yes,Yes,A.M.,Yes,Start,Yes,Yes,Me,No,No,Yes,No,No,TMI,No,No,Tunes,Technology,No,No,Yes,No,No,Supportive,No,PC,Yes,Risk-friendly,Yes,Umm...,Yes,Space,No,In-person,No,Yes,No,Yes,Grrr people,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Rent,Optimist,Mom,No,No,No,Yes,Check!,Yes,No,No,Yes,No,Yes,Only-child,Yes,No,Yes
856,No,No,No,Yes,No,Yes,Public,No,No,No,No,Yes,Yes,Yes,Science,Try first,Yes,No,Yes,Yes,Giving,Yes,No,Pragmatist,No,No,Cool headed,Odd hours,No,Happy,No,No,Yes,Yes,P.M.,No,Start,Yes,No,Me,Yes,No,Yes,Yes,No,Mysterious,No,No,Tunes,People,No,Yes,No,No,No,Supportive,Yes,PC,Yes,Cautious,No,Yes!,No,Socialize,Yes,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Rent,Pessimist,Mom,Yes,Yes,Yes,Yes,Nope,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No
857,Yes,No,No,Yes,No,No,Private,No,Yes,No,Yes,No,Yes,Yes,Science,Study first,Yes,Yes,No,No,Receiving,Yes,No,Pragmatist,Yes,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,Yes,P.M.,No,Start,Yes,No,Circumstances,No,No,Yes,Yes,Yes,TMI,No,No,Tunes,People,No,No,Yes,Yes,Yes,Supportive,No,Mac,No,Cautious,No,Umm...,No,Space,No,In-person,Yes,No,Yes,Yes,Grrr people,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,Own,Pessimist,Dad,No,Yes,No,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
858,No,No,No,Yes,No,No,Public,No,Yes,No,Yes,No,No,Yes,Science,Study first,No,Yes,Yes,No,Giving,Yes,No,Pragmatist,Yes,No,Cool headed,Standard hours,No,Happy,Yes,Yes,Yes,No,P.M.,Yes,Start,Yes,No,Me,Yes,Yes,No,Yes,No,Mysterious,Yes,No,Tunes,People,No,Yes,No,No,No,Supportive,No,PC,No,Cautious,No,Umm...,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Rent,Optimist,Dad,No,Yes,Yes,Yes,Nope,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes
859,Yes,No,No,Yes,No,Yes,Public,No,Yes,No,Yes,No,Yes,Yes,Science,Study first,No,No,Yes,Yes,Giving,No,Yes,Pragmatist,No,No,Hot headed,Standard hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,Yes,Circumstances,Yes,No,Yes,Yes,No,TMI,No,Yes,Talk,People,Yes,No,No,No,Yes,Supportive,Yes,PC,Yes,Risk-friendly,No,Umm...,No,Socialize,No,Online,No,Yes,Yes,No,Yay people!,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Own,Optimist,Mom,No,Yes,Yes,Yes,Nope,Yes,No,No,No,Yes,No,Only-child,No,No,Yes
860,Yes,Yes,No,Yes,No,No,Private,Yes,Yes,No,No,Yes,No,Yes,Science,Try first,Yes,Yes,No,No,Giving,Yes,No,Pragmatist,Yes,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,P.M.,No,End,Yes,Yes,Me,Yes,No,No,No,Yes,Mysterious,No,No,Tunes,People,Yes,No,Yes,Yes,No,Supportive,No,Mac,Yes,Risk-friendly,No,Yes!,No,Space,No,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Rent,Pessimist,Dad,Yes,No,No,No,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
861,No,No,No,Yes,Yes,Yes,Public,No,No,No,Yes,Yes,Yes,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,No,No,Idealist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,Yes,No,A.M.,Yes,Start,Yes,Yes,Me,No,No,Yes,Yes,No,Mysterious,No,Yes,Talk,Technology,Yes,Yes,Yes,No,Yes,Supportive,No,PC,Yes,Risk-friendly,No,Yes!,No,Socialize,Yes,In-person,Yes,Yes,Yes,No,Grrr people,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,Own,Optimist,Dad,Yes,Yes,Yes,No,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes
862,Yes,Yes,No,Yes,No,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Art,Study first,No,Yes,No,Yes,Giving,Yes,No,Pragmatist,Yes,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,No,Yes,A.M.,Yes,Start,No,No,Circumstances,Yes,Yes,No,Yes,No,Mysterious,Yes,Yes,Talk,Technology,No,No,Yes,Yes,No,Supportive,No,Mac,No,Cautious,No,Umm...,No,Space,No,Online,No,No,Yes,Yes,Grrr people,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Rent,Pessimist,Mom,No,Yes,No,Yes,Check!,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes
863,No,Yes,No,Yes,No,Yes,Public,No,Yes,No,Yes,No,Yes,Yes,Science,Study first,No,Yes,Yes,No,Giving,No,No,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,No,Yes,Yes,Yes,A.M.,No,End,Yes,Yes,Me,No,Yes,No,No,Yes,TMI,Yes,No,Talk,Technology,No,No,Yes,No,No,Demanding,Yes,PC,Yes,Risk-friendly,Yes,Yes!,No,Socialize,No,Online,No,No,Yes,Yes,Yay people!,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Own,Optimist,Mom,No,Yes,No,No,Nope,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes
864,Yes,Yes,No,Yes,No,No,Private,No,No,Yes,Yes,No,Yes,Yes,Science,Study first,Yes,Yes,No,No,Receiving,No,No,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,No,Yes,No,Yes,A.M.,Yes,Start,Yes,No,Me,No,Yes,Yes,Yes,No,Mysterious,No,Yes,Tunes,People,No,No,Yes,Yes,Yes,Supportive,Yes,PC,No,Risk-friendly,No,Yes!,No,Space,No,In-person,No,Yes,No,No,Yay people!,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Own,Optimist,Mom,Yes,No,Yes,Yes,Check!,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes
865,No,Yes,No,No,Yes,No,Public,Yes,Yes,No,Yes,Yes,Yes,Yes,Art,Study first,No,No,No,No,Giving,Yes,Yes,Idealist,No,Yes,Hot headed,Odd hours,No,Right,Yes,Yes,No,No,A.M.,Yes,End,Yes,No,Me,No,No,Yes,Yes,No,Mysterious,No,No,Talk,People,No,Yes,Yes,No,Yes,Demanding,No,Mac,Yes,Cautious,Yes,Yes!,No,Space,No,Online,Yes,No,Yes,Yes,Grrr people,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Own,Pessimist,Dad,Yes,Yes,Yes,Yes,Check!,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No
866,Yes,No,No,Yes,No,No,Public,No,Yes,No,Yes,Yes,Yes,Yes,Art,Study first,Yes,Yes,No,No,Giving,No,No,Pragmatist,Yes,Yes,Cool headed,Standard hours,No,Right,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,No,Circumstances,No,Yes,No,No,No,TMI,No,No,Tunes,People,No,Yes,No,No,Yes,Supportive,Yes,PC,No,Cautious,Yes,Yes!,No,Space,Yes,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Own,Pessimist,Mom,Yes,Yes,Yes,Yes,Check!,Yes,No,Yes,Yes,Yes,Yes,Only-child,Yes,No,Yes
867,Yes,Yes,No,Yes,No,Yes,Public,No,Yes,No,No,Yes,Yes,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,No,No,Pragmatist,No,No,Hot headed,Odd hours,No,Right,Yes,Yes,No,Yes,A.M.,Yes,Start,No,No,Circumstances,No,Yes,No,Yes,No,Mysterious,No,Yes,Tunes,People,No,Yes,Yes,No,Yes,Supportive,No,Mac,No,Cautious,No,Umm...,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Own,Optimist,Dad,No,Yes,No,Yes,Check!,Yes,No,No,Yes,No,No,Only-child,Yes,No,Yes
868,No,Yes,No,Yes,No,Yes,Public,Yes,Yes,No,No,No,Yes,Yes,Science,Try first,Yes,Yes,Yes,Yes,Giving,No,No,Pragmatist,No,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,Yes,No,P.M.,Yes,End,Yes,No,Circumstances,No,Yes,No,No,No,Mysterious,No,Yes,Tunes,Technology,No,Yes,Yes,No,Yes,Supportive,No,Mac,No,Cautious,No,Umm...,No,Space,No,In-person,No,No,Yes,Yes,Grrr people,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Own,Pessimist,Dad,No,No,Yes,Yes,Check!,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No
869,No,No,No,No,Yes,Yes,Public,Yes,No,No,Yes,Yes,No,Yes,Science,Study first,No,Yes,No,Yes,Receiving,Yes,Yes,Pragmatist,No,Yes,Cool headed,Odd hours,Yes,Right,No,Yes,No,Yes,A.M.,Yes,Start,Yes,No,Me,Yes,No,Yes,Yes,No,Mysterious,No,No,Tunes,People,Yes,Yes,Yes,Yes,Yes,Demanding,No,PC,No,Cautious,Yes,Umm...,No,Space,Yes,In-person,No,No,Yes,Yes,Grrr people,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,Own,Pessimist,Dad,No,No,Yes,Yes,Nope,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
870,No,No,No,Yes,No,Yes,Public,No,Yes,No,No,Yes,Yes,Yes,Science,Study first,No,Yes,Yes,No,Giving,Yes,No,Idealist,No,Yes,Cool headed,Standard hours,No,Happy,No,Yes,Yes,No,A.M.,Yes,Start,Yes,Yes,Circumstances,Yes,No,No,Yes,No,TMI,Yes,No,Tunes,Technology,No,Yes,Yes,Yes,Yes,Supportive,Yes,PC,Yes,Risk-friendly,No,Yes!,No,Socialize,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Rent,Optimist,Dad,Yes,Yes,No,Yes,Nope,Yes,No,No,No,Yes,No,Yes,No,No,Yes
871,No,No,No,No,No,Yes,Public,No,No,Yes,Yes,Yes,Yes,Yes,Science,Study first,No,Yes,Yes,Yes,Receiving,No,No,Idealist,No,No,Cool headed,Odd hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Me,Yes,No,No,No,No,Mysterious,No,No,Tunes,People,No,Yes,Yes,No,Yes,Supportive,Yes,Mac,No,Cautious,No,Yes!,No,Space,Yes,In-person,Yes,No,Yes,Yes,Grrr people,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Own,Optimist,Dad,Yes,No,No,Yes,Nope,No,No,No,No,Yes,No,Yes,No,No,No
872,No,No,No,Yes,Yes,Yes,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,No,No,Pragmatist,Yes,Yes,Cool headed,Standard hours,Yes,Right,Yes,Yes,No,No,A.M.,Yes,Start,Yes,Yes,Circumstances,Yes,Yes,Yes,Yes,Yes,Mysterious,Yes,Yes,Talk,People,No,No,Yes,Yes,Yes,Demanding,No,Mac,Yes,Risk-friendly,Yes,Umm...,No,Space,Yes,In-person,No,Yes,Yes,Yes,Yay people!,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Own,Optimist,Mom,Yes,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes
873,Yes,No,No,Yes,Yes,Yes,Public,No,Yes,No,No,No,No,Yes,Science,Try first,Yes,No,No,Yes,Giving,No,No,Idealist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,Yes,No,P.M.,Yes,Start,Yes,Yes,Me,No,No,No,No,No,TMI,No,No,Tunes,People,Yes,No,No,No,Yes,Supportive,Yes,Mac,Yes,Cautious,No,Yes!,No,Socialize,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Own,Optimist,Dad,Yes,Yes,No,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes
874,No,No,No,No,No,Yes,Public,Yes,Yes,Yes,No,Yes,No,Yes,Science,Try first,Yes,Yes,Yes,No,Receiving,No,No,Idealist,No,No,Hot headed,Standard hours,Yes,Right,Yes,Yes,No,No,A.M.,No,Start,Yes,No,Circumstances,No,Yes,No,Yes,Yes,Mysterious,Yes,No,Tunes,Technology,No,No,Yes,Yes,Yes,Supportive,No,Mac,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,Yes,Yes,No,Yay people!,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Own,Pessimist,Dad,No,No,Yes,Yes,Check!,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes
875,No,No,No,Yes,No,No,Public,No,Yes,No,Yes,No,Yes,Yes,Science,Try first,No,Yes,No,No,Giving,Yes,No,Idealist,No,No,Cool headed,Standard hours,Yes,Happy,No,Yes,Yes,No,A.M.,Yes,End,Yes,Yes,Circumstances,No,No,No,Yes,No,TMI,Yes,No,Talk,People,No,No,Yes,No,Yes,Supportive,No,PC,Yes,Risk-friendly,No,Umm...,No,Socialize,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Own,Optimist,Dad,Yes,Yes,No,Yes,Nope,Yes,No,No,Yes,No,No,Yes,No,No,No
876,Yes,No,No,No,Yes,Yes,Public,Yes,Yes,Yes,Yes,No,Yes,Yes,Art,Try first,Yes,Yes,Yes,No,Giving,No,Yes,Pragmatist,Yes,No,Cool headed,Standard hours,Yes,Right,No,Yes,No,Yes,A.M.,Yes,Start,Yes,No,Circumstances,No,Yes,Yes,Yes,Yes,Mysterious,No,Yes,Tunes,People,No,Yes,Yes,Yes,Yes,Supportive,No,Mac,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,No,Yes,Yes,Grrr people,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Own,Pessimist,Dad,Yes,Yes,Yes,Yes,Check!,No,No,Yes,No,Yes,No,Yes,No,No,Yes
877,No,No,No,Yes,No,No,Public,No,Yes,No,Yes,No,Yes,Yes,Science,Study first,No,Yes,No,No,Receiving,No,No,Pragmatist,Yes,Yes,Cool headed,Standard hours,No,Right,Yes,Yes,Yes,Yes,A.M.,Yes,End,Yes,Yes,Me,Yes,Yes,No,No,Yes,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,Yes,Yes,Supportive,No,Mac,Yes,Cautious,No,Umm...,No,Space,Yes,Online,Yes,Yes,Yes,No,Grrr people,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Own,Optimist,Mom,Yes,No,No,Yes,Nope,Yes,No,No,No,Yes,Yes,Yes,No,No,No
878,Yes,Yes,No,Yes,Yes,No,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Try first,No,Yes,No,Yes,Giving,No,No,Pragmatist,Yes,No,Cool headed,Odd hours,No,Right,Yes,Yes,No,No,P.M.,No,End,Yes,No,Me,Yes,Yes,No,Yes,No,TMI,Yes,No,Talk,People,No,Yes,Yes,No,No,Supportive,No,Mac,Yes,Risk-friendly,Yes,Umm...,Yes,Space,No,In-person,No,No,Yes,Yes,Yay people!,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Own,Optimist,Mom,Yes,Yes,No,Yes,Check!,Yes,No,No,Yes,No,No,Only-child,Yes,No,No
879,No,Yes,No,Yes,No,No,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,No,Yes,No,No,Giving,No,No,Idealist,Yes,No,Cool headed,Odd hours,No,Right,No,No,No,No,P.M.,No,Start,Yes,Yes,Circumstances,Yes,Yes,Yes,No,No,TMI,No,Yes,Tunes,Technology,No,No,Yes,Yes,No,Demanding,No,PC,Yes,Cautious,No,Umm...,No,Space,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Own,Optimist,Dad,Yes,Yes,Yes,Yes,Nope,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes
880,No,Yes,No,No,No,No,Public,No,Yes,No,No,No,No,Yes,Art,Try first,Yes,No,Yes,No,Giving,Yes,Yes,Pragmatist,No,No,Hot headed,Standard hours,No,Happy,Yes,Yes,Yes,Yes,P.M.,Yes,End,Yes,No,Circumstances,No,No,No,Yes,No,TMI,No,Yes,Tunes,People,Yes,No,No,No,Yes,Demanding,No,Mac,Yes,Cautious,No,Yes!,No,Space,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Own,Optimist,Mom,No,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No
881,No,No,No,Yes,No,Yes,Private,No,Yes,No,Yes,No,No,Yes,Science,Try first,No,Yes,Yes,No,Giving,Yes,No,Pragmatist,Yes,No,Cool headed,Odd hours,No,Happy,Yes,No,Yes,Yes,P.M.,Yes,Start,Yes,No,Me,Yes,Yes,No,Yes,No,Mysterious,Yes,No,Tunes,Technology,No,No,Yes,Yes,Yes,Supportive,No,PC,Yes,Cautious,No,Yes!,No,Space,Yes,In-person,Yes,Yes,Yes,Yes,Grrr people,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Rent,Optimist,Dad,No,Yes,No,Yes,Check!,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes
882,Yes,No,Yes,No,No,Yes,Public,Yes,No,Yes,Yes,Yes,No,Yes,Science,Study first,No,No,No,No,Giving,Yes,No,Pragmatist,No,No,Cool headed,Odd hours,No,Happy,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,No,Me,Yes,No,Yes,Yes,Yes,TMI,No,Yes,Tunes,People,Yes,No,Yes,Yes,No,Supportive,Yes,Mac,Yes,Cautious,No,Yes!,No,Space,No,In-person,Yes,Yes,Yes,No,Yay people!,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Rent,Optimist,Dad,No,No,Yes,Yes,Check!,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
883,No,No,No,No,No,No,Public,No,No,No,Yes,No,No,Yes,Science,Study first,Yes,Yes,Yes,Yes,Giving,No,Yes,Idealist,No,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,End,Yes,No,Circumstances,Yes,Yes,Yes,Yes,Yes,Mysterious,No,No,Tunes,People,No,Yes,Yes,No,Yes,Supportive,No,PC,No,Cautious,No,Umm...,No,Space,No,Online,No,No,Yes,Yes,Grrr people,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Own,Pessimist,Dad,No,No,No,Yes,Nope,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes
884,Yes,No,No,No,Yes,No,Public,No,Yes,No,No,Yes,No,Yes,Art,Try first,Yes,Yes,No,Yes,Receiving,Yes,No,Idealist,Yes,No,Cool headed,Standard hours,No,Right,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,No,Me,No,No,No,Yes,No,TMI,No,No,Tunes,People,No,No,Yes,No,Yes,Demanding,No,Mac,No,Risk-friendly,Yes,Yes!,No,Socialize,Yes,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Own,Pessimist,Dad,Yes,No,Yes,Yes,Nope,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
885,No,Yes,No,Yes,Yes,No,Public,Yes,Yes,No,No,Yes,Yes,Yes,Art,Try first,Yes,Yes,No,No,Giving,Yes,No,Pragmatist,No,No,Hot headed,Odd hours,No,Happy,No,No,No,No,A.M.,Yes,Start,Yes,Yes,Circumstances,Yes,Yes,Yes,No,Yes,Mysterious,No,Yes,Tunes,Technology,No,Yes,Yes,Yes,No,Demanding,No,Mac,Yes,Cautious,No,Umm...,No,Space,No,In-person,No,No,Yes,No,Grrr people,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Own,Pessimist,Mom,Yes,No,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No
886,No,Yes,No,Yes,Yes,Yes,Public,No,Yes,No,No,No,Yes,Yes,Science,Try first,No,Yes,Yes,No,Giving,No,No,Idealist,No,No,Hot headed,Standard hours,Yes,Happy,Yes,Yes,Yes,No,A.M.,Yes,Start,Yes,No,Circumstances,No,No,Yes,Yes,No,TMI,Yes,No,Talk,People,Yes,Yes,Yes,No,Yes,Demanding,No,PC,Yes,Cautious,Yes,Umm...,No,Space,Yes,In-person,Yes,No,Yes,Yes,Grrr people,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,Own,Pessimist,Mom,Yes,Yes,No,No,Check!,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
887,Yes,Yes,No,Yes,No,Yes,Private,Yes,Yes,No,No,No,Yes,Yes,Science,Try first,Yes,Yes,Yes,No,Giving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,Yes,P.M.,Yes,Start,Yes,No,Circumstances,Yes,Yes,No,Yes,Yes,TMI,Yes,No,Tunes,People,No,Yes,Yes,Yes,No,Supportive,No,PC,No,Risk-friendly,No,Umm...,No,Space,Yes,In-person,No,No,Yes,Yes,Yay people!,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Own,Optimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes
888,Yes,Yes,No,Yes,Yes,Yes,Public,Yes,No,Yes,Yes,Yes,Yes,Yes,Art,Study first,No,No,No,Yes,Receiving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,No,Right,Yes,No,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,Yes,No,No,Yes,Yes,Mysterious,No,No,Tunes,People,No,Yes,Yes,Yes,Yes,Demanding,Yes,PC,No,Cautious,No,Umm...,No,Space,Yes,In-person,No,No,Yes,No,Grrr people,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Own,Pessimist,Mom,No,Yes,No,Yes,Nope,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
889,Yes,Yes,No,Yes,No,Yes,Public,No,Yes,No,No,No,Yes,Yes,Science,Try first,No,Yes,No,No,Giving,Yes,No,Idealist,Yes,No,Hot headed,Standard hours,Yes,Happy,Yes,Yes,Yes,No,P.M.,No,End,Yes,No,Me,Yes,Yes,No,Yes,No,Mysterious,Yes,No,Talk,People,No,Yes,Yes,No,Yes,Supportive,Yes,Mac,Yes,Risk-friendly,No,Umm...,No,Space,Yes,In-person,No,No,Yes,No,Grrr people,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Own,Pessimist,Dad,No,Yes,No,Yes,Nope,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes
890,Yes,Yes,No,No,Yes,No,Private,Yes,Yes,Yes,Yes,No,Yes,Yes,Science,Study first,Yes,Yes,No,No,Receiving,Yes,Yes,Idealist,No,No,Hot headed,Standard hours,Yes,Happy,No,No,No,Yes,P.M.,No,Start,Yes,No,Circumstances,Yes,Yes,Yes,Yes,No,Mysterious,No,Yes,Tunes,People,No,Yes,No,Yes,Yes,Demanding,No,PC,Yes,Cautious,Yes,Umm...,No,Space,No,Online,Yes,No,No,Yes,Grrr people,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Rent,Optimist,Mom,No,Yes,Yes,Yes,Check!,No,No,No,Yes,Yes,No,Yes,No,Yes,No
